Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
751,364,1621,1403,217.4642857,61.28757431,246.3763736,543.5631868,171.1279027,126,169.0576923,53.63697453,92
752,403,1132,1404,376.0744417,146.4302745,270.7766749,937.6228288,435.4741302,120.8114144,273.0620347,143.7188508,90.77171216
753,292,1341,1409,191.0513699,51.2647005,265.1541096,424.5753425,143.5350137,126,114.859589,32.49970886,83
754,285,1735,1405,247.0035088,80.09437647,247,737.522807,307.8333021,132,215.6491228,92.67858498,91
755,468,1661,1406,379.7542735,117.7974593,246,1070.200855,401.3068937,131,266.6025641,122.8534239,91.83547009
756,299,2041,1406,229.916388,129.1271798,234,924.3712375,404.9886227,132.3779264,269.8561873,145.5631141,93
757,374,1908,1407,140.2165775,44.12313556,237.4197861,310.8983957,107.3576636,136,105.4278075,38.59237554,92.96256684
758,211,1806,1408,119.8578199,25.32472297,251.6540284,281.7962085,46.44127049,127,84.32701422,18.04259986,98
759,249,1334,1407,327.2008032,81.81928256,266.7590361,280.4056225,60.72060659,126,223.8955823,69.14428828,83
760,237,1828,1410,122.278481,30.91305606,253,313.7552743,80.12955098,129.3122363,88.37552743,26.03009813,98
761,229,1947,1418,129.6200873,38.89165944,227.6069869,307.9912664,99.09516033,134.5152838,103.0655022,31.10297114,90
762,332,950,1419,252.5,71.05856909,275,756.373494,277.7409718,116.3554217,177.7831325,63.04303392,91
763,373,1153,1419,290.7587131,94.31904054,268,867.7855228,438.0335053,131.0509383,202.7747989,107.356269,91.61930295
764,583,1597,1421,387.7650086,190.8075388,247.0686106,1208.509434,610.2152537,124.6003431,312.8850772,190.0430196,92
765,400,1626,1422,265.8475,82.40440193,245.8525,565.495,211.93964,126,178.3275,84.29141623,92
766,380,1337,1412,204.8342105,55.076118,264.9526316,369.4657895,110.1285715,126,128.9473684,36.12215231,82.96842105
767,148,1062,1424,174.1283784,29.62079624,274.4932432,308.3378378,36.3633504,124.5405405,103.5067568,18.12297246,91.89189189
768,190,983,1425,127.4263158,27.1437939,275,294.7947368,61.68957081,123.0684211,70.22105263,16.01631374,91
769,196,1886,1426,118.744898,34.5981506,237.627551,249.1530612,70.90403078,135.6020408,82.7755102,23.36160805,94.53061224
770,220,1459,1427,142.9363636,34.91497233,256.2181818,315.8590909,64.58376147,132,83.73636364,22.54358631,99.33636364
771,236,1824,1428,123.8432203,29.32671421,247.9830508,301.6059322,60.9816977,127,88.06779661,23.76685653,97.5
772,394,993,1426,285.6827411,106.67562,275,639.6319797,253.8526132,124,202.3730964,98.81496516,91
773,419,838,1434,280.1527446,79.50655572,270,147.3341289,33.15474888,115.5083532,148.0548926,49.74099754,87.33651551
774,464,1226,1442,260.5280172,79.54226006,268.4784483,623.7715517,256.0493582,132,196.8017241,71.69725405,85
775,808,1513,1436,269.8638614,94.15210231,258.625,656.7091584,312.2773579,132,183.2611386,82.44573071,100
776,179,1755,1438,120.3910615,26.1476604,245.4022346,307.575419,40.7897963,131,81.25139665,16.40253597,90
777,396,1169,1439,182.2323232,48.83785174,268,420.5984848,140.479659,132,123.5429293,43.36312002,92
778,359,1493,1442,178.3259053,38.95660345,259,283.6155989,60.30627029,132,106.4874652,24.46898011,100
779,326,1550,1442,144.5644172,39.29071714,253.5490798,265.8619632,79.86062452,130.2361963,89.18711656,30.58303129,100
780,371,1227,1441,199.7466307,48.60925791,268,412.148248,150.6609299,132,134.1886792,43.70171598,85
781,331,1462,1448,199.2567976,52.19639986,259,554.2839879,194.0474271,132,123.3655589,49.41478025,100
782,311,786,1450,213.1961415,53.8257354,268,364.6784566,106.3747461,115,139.9356913,44.95448285,88
783,507,1207,1442,293.4714004,90.74213492,268,788.5739645,349.1971876,132,213.3155819,99.75116775,89.55621302
784,307,1995,1451,282.4332248,119.6463659,222,925.3745928,327.6996369,126,283.8599349,135.8836846,89
785,533,1360,1469,186.5365854,52.10606838,256.1594747,375.412758,143.1367661,125.0393996,136.1744841,45.40794151,81.13883677
786,285,821,1456,220.154386,61.7289397,269.8385965,474.9684211,147.5984121,115,139.2631579,38.79919699,88
787,375,1700,1460,172.0533333,57.87652663,243.7813333,330.5173333,104.6264764,131.9733333,126.0613333,51.80660224,91
788,369,860,1470,171.899729,40.16498888,270,374.2384824,126.0219422,118,120.3089431,39.04264601,87
789,130,1883,1462,95.06153846,23.56608845,235,290.3461538,37.80708099,122,51.27692308,10.96012178,92
790,314,1937,1463,136.7038217,37.11132787,224.7484076,338.9522293,92.11068289,122,110.4235669,31.38805178,89
791,309,1183,1457,176.3268608,40.53513736,268,523.3851133,192.7479948,132,104.3430421,31.19698815,92
792,283,1116,1466,194.3780919,47.34776067,271.3074205,421.5194346,124.741785,130.0918728,134.745583,46.7631607,93
793,433,1443,1466,236.0715935,72.22795032,258.812933,544.1778291,206.8841783,132,172.6628176,68.77426796,97.65819861
794,517,1496,1467,293.9439072,102.5148257,259,462.5938104,247.4132715,132,192.0038685,93.0802562,100
795,705,1026,1468,332.0879433,112.2368295,274.4468085,805.2099291,334.615559,124.5106383,228.6808511,100.0904931,91.05673759
796,342,1619,1468,256.9385965,91.23055307,243,695.005848,401.7228367,132,210.0760234,108.0700059,92
797,184,1899,1469,100.3804348,28.37371307,234.9456522,400.8695652,118.3426734,122,59,13.93584049,90.83695652
798,376,1996.5,1461,230.1595745,73.73152063,215.4308511,666.9494681,202.7927812,119.1675532,198.7898936,82.62510356,89
799,436,825,1464,319.8233945,111.2060881,268.3990826,846.5458716,365.3207631,115.0412844,229.7316514,107.2546396,87.36697248
800,289,1095.5,1479.5,220.0069204,56.98891176,272,417,105.1665346,127.3148789,152.9411765,48.58590616,93
801,477,1727,1476,301.245283,94.33130759,242,791.4004193,338.050505,131.1761006,246.5471698,111.0313964,91
802,274,860,1479,146.5693431,33.20185696,268.1313869,322.919708,93.32134081,118,89.13138686,23.00830158,87
803,212,1242.5,1481,147.1933962,30.64728796,260,303.8349057,74.38064079,132,96.06132075,22.65213996,91
804,314,1358,1470,176.3917197,35.84991872,253,383.9394904,118.4932002,125,125.4012739,32.97542116,81
805,463,898,1482,197.6587473,50.72935748,270.1339093,177.7948164,41.49890489,118,111.4902808,32.48162005,87.84665227
806,211,1176,1483,137.9478673,30.08831655,265.535545,341.3744076,81.04071351,132,78.76777251,20.07505214,92.19905213
807,360,1385,1483,205.4777778,49.90782094,253,514.1388889,204.8194194,125,162.2555556,55.75654624,81
808,209,1102,1484,175.5789474,36.03583602,272,339.3110048,73.77912673,130,110.5406699,26.6144033,93
809,394,1677,1485,129.6624365,29.70748417,242.4187817,283.1116751,63.11234553,132,86.89340102,21.37354211,91.03299492
810,277,1948,1485,176.9241877,53.02465273,223,542.4729242,181.7953245,122,163.5451264,60.98576354,89
811,253,1246,1482,143.2450593,28.88873059,260,269.2648221,81.7519782,130.2332016,88.20948617,24.69640238,91
812,321,1218,1488,145.8068536,30.81193077,260.3738318,269.3239875,54.89337122,132,98.81308411,19.21301521,86.53271028
813,84,1538,1489,133.5357143,27.13662285,259,300.2142857,39.2480746,131.9761905,70.72619048,12.99244562,100
814,423,1328,1495,303.6690307,100.4147048,253,760.8416076,309.9403795,125,225.9054374,98.70599046,91
815,314,1466,1492,291.6624204,103.6368416,259,777.7898089,381.5399021,132,219.843949,114.5720103,100
816,438,2037,1493,124.0547945,38.21020641,215,349.7853881,100.6005062,96.10958904,110.7146119,34.96233104,88.98630137
817,299,1489,1494,166.9866221,42.44316952,259,330.9063545,96.10001393,132,106.3177258,36.574316,100
818,296,1632,1494.5,204.5912162,58.76617086,243,632.597973,243.5629119,132,155.5912162,56.51211171,92
819,292,1323.5,1495.5,166.3493151,35.6066893,253.1815068,365.0205479,90.11115466,125,109.8356164,27.55102168,91
820,149,1903,1498,131.4496644,30.73039613,231,245.7986577,45.07725798,122,118.9463087,25.3187211,81.98657718
821,571,1648,1499,400.3485114,152.2318733,243,1239.991243,651.3900776,132,315.971979,171.2699293,91.99649737
822,281,1794,1502,142.683274,36.14795051,240,389.5017794,125.031114,126.8149466,115.5658363,37.89058647,90.72597865
823,120,1167,1506,143.575,27.41577246,263,322.9333333,45.98515167,132,89.09166667,17.76172631,93
824,220,1077,1507,163.9136364,39.26292121,271.4636364,354.55,114.2662606,126,110.2909091,38.04835795,93
825,314,1307,1511,158.5191083,39.86167718,258.2356688,330.8343949,87.30010281,125,104.2802548,30.36778485,91
826,196,1723,1512,118.2602041,26.03348235,242,227.6530612,45.36441665,131.4336735,83.31122449,18.23999765,91
827,296,1643,1527,266.8378378,61.50998861,243,810.7567568,263.2805843,132,182.8513514,63.41890483,92
828,272,1772,1516,116.4485294,25.23624754,236.6801471,264.2536765,65.82503635,128.8382353,83.49264706,20.83656179,91
829,411,1264,1517,189.3527981,54.8238386,260,457.1824818,199.6859932,128,132.9172749,53.47931415,91
830,123,1502,1517,123.6504065,25.32638867,259,182.9918699,29.45335182,130.5691057,73.92682927,15.21225279,100
831,185,381,1519,181.3567568,30.74336744,250,456.0054054,53.46865165,112,141.3945946,24.88475553,87.44324324
832,220,1219,1521,127.4090909,25.40477626,260.5545455,253.3818182,65.50924252,131.9,76.66363636,18.62770425,88.66818182
833,319,1531,1522,171.0532915,47.42800217,259,444.8401254,169.853089,128.1003135,118.322884,46.27235965,100
834,94,1695,1522,113.4148936,24.83251839,242,163.7234043,24.95820345,132,68.54255319,11.21123179,92
835,785,926,1528,198.1719745,52.09251219,270,410.844586,140.2175653,124,137.3363057,43.23428131,82.66496815
836,323,1637,1535,257.5541796,76.55014599,243,700.7306502,305.9632258,132,205.5541796,83.26347842,92
837,486,1088,1534,240.1440329,73.36231114,269.308642,600.6748971,254.906915,126,168.1234568,72.16802548,93.6872428
838,312,1650,1546,188.6891026,37.64348083,243,392.5929487,82.48942843,132,122.3076923,36.85264223,92
839,189,1170,1538,144.7407407,30.10180389,262,316.7037037,76.69389998,130.2433862,95.71957672,23.22074201,93
840,672,1313,1539,239.360119,70.9941209,258.7098214,557.766369,210.4696272,125.4107143,171.0089286,68.18129102,91
841,171,370,1540,182.2163743,29.37435798,242.3918129,561.7426901,90.17012282,112,110.8070175,17.06089984,81
842,412,1189.5,1550,163.842233,34.29997713,262,383.3616505,99.58369689,130.3737864,109.1771845,27.5089928,83.46601942
843,572,1605,1543,143.277972,35.46737734,243,302.1241259,92.02126255,130.6853147,92.29195804,30.50348787,92
844,30,1676,1543,139.8666667,30.04563579,243,134.9666667,17.66641726,132,79.73333333,12.77101604,92
845,294,346,1553,222.0442177,44.19574923,241,625.0170068,108.7666337,112,152.9795918,33.66010985,79.24489796
846,319,709,1545,421.0031348,119.3894715,259,358.5015674,96.06797497,113.6896552,272.7084639,90.38620642,85.54858934
847,328,1910,1546,176,51.01759605,227,383.3963415,133.3060501,122,162.2378049,55.09806246,80
848,619,1257,1549,177.2407108,52.49251964,259.9547658,462.0678514,201.2396981,127.6042003,108.9838449,38.64165799,91
849,943,1490,1560.5,161.931071,56.98202979,258.9088017,539.281018,167.6638867,128,101.7550371,39.72469502,96.1378579
850,258,1629.5,1542,145.8527132,33.71858839,243,296.5813953,68.12019563,131.6821705,90.22868217,20.82066354,92
851,579,738,1553,350.1813472,100.5603845,259.5233161,353.6217617,91.63609167,112.6493955,211.9810017,72.35632215,88
852,171,1651,1553,134.6666667,23.93078254,243,229.5555556,34.05602842,131.8596491,87.00584795,15.80078072,94.46783626
853,340,1872,1555,171.5117647,51.21592192,227,434.7647059,175.2565854,122,149.1382353,74.46415271,81.09411765
854,159,346.5,1556,200.3899371,34.33452555,241,560.163522,85.78615407,112,148.3207547,26.83595754,77.67924528
855,581,1478,1559,422.2134251,181.4957373,257.7332186,939.1686747,414.9641187,127.989673,330.595525,180.9425892,92.05163511
856,88,1578,1568,119.6590909,24.53985094,245.2159091,203.2386364,35.93672419,128,67.25,11.8779715,91.96590909
857,428,1984,1572,227.5046729,62.2816559,209,755.7196262,300.8311841,127.8878505,212.3224299,73.58268151,94
858,348,1163,1577,259.9482759,59.10063388,262,640.4310345,200.4893246,129.9913793,183.8994253,58.60790142,92.77586207
859,481,980,1573,297.1143451,91.53083168,270,724.6133056,293.4408589,124,213.2037422,95.33865115,94.77754678
860,387,1500,1573,289.4082687,88.9961502,257.5426357,728.7028424,273.5843299,128,217.1602067,92.15460746,92
861,254,340,1581,248.3818898,50.78965211,241,404.0590551,82.08296473,112,195.4251969,40.95056688,77
862,33,1127,1581,135.6060606,23.57957192,262,239.9090909,24.13809701,130,82.3030303,10.82671709,93
863,423,1672,1581,149.5579196,35.05271355,243,315.5437352,76.60146356,127.7895981,88.62411348,25.23487929,96
864,341,1156,1583,225.4545455,59.90533084,262,570.8445748,193.942432,130,159.4134897,53.43029263,93
865,507,1221,1584,318.642998,111.9347493,262,808.1065089,335.2688328,127,242.7455621,106.0703415,92
866,736,1661,1582,185.0326087,57.48470625,243,437.3274457,147.0484953,128.21875,124.513587,44.37545231,96
867,362,1821,1586,175.4917127,54.13189175,227,483.3701657,187.8837856,116,140.5607735,67.74870388,88
868,449,1265,1586,195.4899777,56.2576226,261.1848552,557.3986637,202.4054764,127,136.7126949,42.65119999,90.99554566
869,475,1716,1599,250.76,78.6463086,235.2694737,519.8063158,182.015545,124,176.4084211,66.12171947,96
870,443,368,1591,213.5981941,43.14514278,241,504.758465,147.1689333,112,164.3950339,39.2291063,77.60496614
871,381,1283.5,1590.5,232.6377953,58.98019328,259.1417323,673.4409449,193.1468348,127,156.2624672,53.44061518,91
872,320,2035,1594,86.5875,21.18625789,206.4625,190.7125,36.47542007,125.56875,63.7,13.42565737,93.73125
873,287,1761,1604,164.3763066,45.18274312,234,305.4181185,93.10933917,124,123.8675958,44.47530031,90.78745645
874,375,1101,1598.5,200.5546667,47.21728784,262,403.2186667,118.2813205,130,126.664,45.53419306,94.41866667
875,477,1315.5,1600,267.7295597,90.07385057,258.9790356,635.1446541,319.5291409,127,196.8930818,95.92166301,90.50943396
876,254,1483,1596,111.3976378,26.00507997,255,219.9645669,48.89767816,126.0314961,70.79133858,17.15863453,89.57086614
877,387,1090,1598,181.8475452,49.90851748,262,357.0594315,124.8741712,130,120.9018088,45.26577442,95
878,422,1176,1599,288.2962085,84.62584936,262,626.5971564,246.1521434,130,198.042654,83.91451979,92.04976303
879,76,1462.5,1599,101.5657895,24.67675588,253.0789474,214.7236842,25.95154392,118.6842105,66.39473684,10.67717684,89
880,157,1659,1597,144.6305732,28.3398077,243,366.5095541,54.65727927,124.7261146,76.82165605,16.47589661,96
881,768,775,1603.5,189.8723958,50.54967086,259.4739583,392.3476563,111.6690501,112.7643229,129.6497396,48.81031561,88
882,332,1874,1606,104.2710843,26.20876,226.9638554,258.8975904,73.51836645,122.8795181,90.02108434,22.6606952,87.55421687
883,204,1904.5,1608,85.06862745,22.88577755,223.9117647,154.1911765,26.76034344,126.0147059,62.68627451,13.10208526,92.94117647
884,576,1729,1621,263.2708333,58.72325293,235.5729167,646.0104167,241.1993869,124,187.8298611,59.11040998,96
885,233,988,1614,120.8626609,28.0726893,263.4635193,261.3690987,46.23423578,124.0257511,64.3304721,13.19638692,95
886,57,1005.5,1614,130.8421053,29.93909858,263,256.7017544,28.16720796,125,81.87719298,14.68851614,95
887,435,1131,1614,137.5609195,29.55714358,262,264.0482759,75.17601445,130,82.11264368,22.921499,92.84827586
888,348,1753,1614,206.3678161,57.13407356,234,528.4913793,216.3980813,124,153.7873563,74.53510602,92
889,391,1660,1605,220.1253197,76.57593616,243,648.3631714,309.7261753,122.7723785,164.7442455,89.44865917,96
890,352,1807,1617,123.3267045,26.80346477,224.5625,248.34375,67.42486387,124,87.4375,23.64110965,90
891,108,1774,1618,118.0555556,26.12938094,234,195.1574074,23.99110506,124,76.23148148,15.09199607,90
